epoch,code,cls_0_corr,cls_0_total,cls_1_corr,cls_1_total
1,CODE1649,14,14,30,46
1,CODE310,18,20,28,40
1,CODE365,4,4,30,56
1,CODE1461,29,33,26,27
1,CODE1644,21,22,29,38
1,CODE1405,8,9,29,51
1,CODE1648,14,14,30,46
1,CODE1138,17,23,24,37
1,CODE1404,2,3,29,57
1,CODE1881,1,1,30,59
1,CODE1525,3,5,28,55
1,CODE1635,10,13,27,47
1,CODE1403,28,36,22,24
